Order_ID;Date;Racer_ID;Branch_ID;Product_ID;Quantity;Branch_Location;Branch_Launch_Date;Product_Model;Product_Price
ORD06757;2020-05-16 01:40:38;194364;2149;12693;7;Innsbruck;2018-11-21;Nordica Model 28;4214.69
ORD06757;2020-05-16 01:40:38;194364;2149;75318;3;Innsbruck;2018-11-21;One Way Model 2;1568.41
ORD06757;2020-05-16 01:40:38;194364;2149;29830;9;Innsbruck;2018-11-21;POC Model 22;865.98
ORD06758;2020-04-19 09:43:28;6532123;4950;26371;3;Denver;2015-07-09;Atomic Model 49;862.78
ORD06758;2020-04-19 09:43:28;6532123;4950;12869;2;Denver;2015-07-09;Fischer Model 35;1477.94
ORD06758;2020-04-19 09:43:28;6532123;4950;52107;1;Denver;2015-07-09;Atomic Model 6;3783.25
ORD06758;2020-04-19 09:43:28;6532123;4950;65680;4;Denver;2015-07-09;Hestra Model 19;1521.06
ORD06758;2020-04-19 09:43:28;6532123;4950;62921;3;Denver;2015-07-09;Salomon Model 22;1386.25
ORD06758;2020-04-19 09:43:28;6532123;4950;16102;3;Denver;2015-07-09;Hestra Model 33;975.38
ORD06759;2019-02-26 02:02:29;512471;4346;58984;2;Zurich;2017-04-03;Hestra Model 7;1135.1
ORD06760;2023-09-03 03:40:45;54157;2149;12695;10;Innsbruck;2018-11-21;Kaestle Model 24;1056.32
ORD06760;2023-09-03 03:40:45;54157;2149;42606;2;Innsbruck;2018-11-21;Fischer Model 48;989.81
ORD06761;2016-12-31 08:20:20;930024;4950;11802;7;Denver;2015-07-09;Atomic Model 28;1602.82
ORD06761;2016-12-31 08:20:20;930024;4950;43827;1;Denver;2015-07-09;Giro Model 13;615.47
ORD06761;2016-12-31 08:20:20;930024;4950;36309;5;Denver;2015-07-09;Burton Model 32;1389.05
ORD06762;2020-08-22 23:09:23;54481;4346;86820;8;Zurich;2017-04-03;Leki Model 39;1168.75
ORD06762;2020-08-22 23:09:23;54481;4346;63351;4;Zurich;2017-04-03;One Way Model 20;1371.03
ORD06762;2020-08-22 23:09:23;54481;4346;16776;5;Zurich;2017-04-03;POC Model 13;-98208.9
ORD06762;2020-08-22 23:09:23;54481;4346;32299;5;Zurich;2017-04-03;Smith Model 2;1436.53
ORD06762;2020-08-22 23:09:23;54481;4346;18110;1;Zurich;2017-04-03;Giro Model 14;1773.37
ORD06762;2020-08-22 23:09:23;54481;4346;64045;9;Zurich;2017-04-03;Rossignol Model 33;1365.36
ORD06763;2020-02-11 01:04:18;202762;2149;43159;6;Innsbruck;2018-11-21;Giro Model 35;1685.26
ORD06763;2020-02-11 01:04:18;202762;2149;45920;7;Innsbruck;2018-11-21;POC Model 36;773.35
ORD06763;2020-02-11 01:04:18;202762;2149;32299;3;Innsbruck;2018-11-21;Smith Model 2;1436.53
ORD06763;2020-02-11 01:04:18;202762;2149;75733;7;Innsbruck;2018-11-21;One Way Model 22;1303.66
ORD06763;2020-02-11 01:04:18;202762;2149;52107;5;Innsbruck;2018-11-21;Atomic Model 6;3783.25
ORD06763;2020-02-11 01:04:18;202762;2149;14499;4;Innsbruck;2018-11-21;Smith Model 24;1106.76
ORD06764;2022-01-13 02:38:11;6531520;4346;92798;2;Zurich;2017-04-03;Burton Model 24;1035.13
ORD06765;2023-02-23 13:04:42;512182;4346;14499;6;Zurich;2017-04-03;Smith Model 24;1106.76
ORD06765;2023-02-23 13:04:42;512182;4346;69150;8;Zurich;2017-04-03;One Way Model 47;1427.58
ORD06765;2023-02-23 13:04:42;512182;4346;36736;1;Zurich;2017-04-03;Hestra Model 2;1254.02
ORD06765;2023-02-23 13:04:42;512182;4346;83969;10;Zurich;2017-04-03;One Way Model 9;523.95
ORD06765;2023-02-23 13:04:42;512182;4346;70713;3;Zurich;2017-04-03;Salomon Model 35;842.83
ORD06766;2017-03-27 07:18:44;54609;4950;64384;4;Denver;2015-07-09;Kaestle Model 49;2015.66
ORD06766;2017-03-27 07:18:44;54609;4950;69150;4;Denver;2015-07-09;One Way Model 47;1427.58
ORD06766;2017-03-27 07:18:44;54609;4950;54262;10;Denver;2015-07-09;Leki Model 33;908.2
ORD06766;2017-03-27 07:18:44;54609;4950;45920;3;Denver;2015-07-09;POC Model 36;773.35
ORD06766;2017-03-27 07:18:44;54609;4950;45920;8;Denver;2015-07-09;POC Model 36;773.35
ORD06766;2017-03-27 07:18:44;54609;4950;12693;1;Denver;2015-07-09;Nordica Model 28;4214.69
ORD06767;2020-06-19 15:28:51;512038;2149;75318;6;Innsbruck;2018-11-21;One Way Model 2;1568.41
ORD06767;2020-06-19 15:28:51;512038;2149;63351;9;Innsbruck;2018-11-21;One Way Model 20;1371.03
ORD06767;2020-06-19 15:28:51;512038;2149;52107;5;Innsbruck;2018-11-21;Atomic Model 6;3783.25
ORD06767;2020-06-19 15:28:51;512038;2149;12693;2;Innsbruck;2018-11-21;Nordica Model 28;4214.69
ORD06767;2020-06-19 15:28:51;512038;2149;76235;10;Innsbruck;2018-11-21;Outdoor Research Model 33;613.02
ORD06767;2020-06-19 15:28:51;512038;2149;43159;2;Innsbruck;2018-11-21;Giro Model 35;1685.26
ORD06768;2016-06-06 14:20:14;6532084;4950;16910;6;Denver;2015-07-09;Burton Model 14;1240.69
ORD06768;2016-06-06 14:20:14;6532084;4950;64384;7;Denver;2015-07-09;Kaestle Model 49;2015.66
ORD06769;2017-12-25 02:58:22;194364;4346;64045;6;Zurich;2017-04-03;Rossignol Model 33;1365.36
ORD06769;2017-12-25 02:58:22;194364;4346;65680;9;Zurich;2017-04-03;Hestra Model 19;1521.06
ORD06769;2017-12-25 02:58:22;194364;4346;65680;4;Zurich;2017-04-03;Hestra Model 19;1521.06
ORD06770;2019-05-22 10:50:48;6190176;2149;88069;6;Innsbruck;2018-11-21;Atomic Model 48;3211.28
ORD06770;2019-05-22 10:50:48;6190176;2149;42745;8;Innsbruck;2018-11-21;Atomic Model 31;-98233.68
ORD06770;2019-05-22 10:50:48;6190176;2149;90038;3;Innsbruck;2018-11-21;Hestra Model 18;1923.33
ORD06771;2024-04-19 07:19:06;6531444;2149;82082;6;Innsbruck;2018-11-21;Smith Model 26;-98731.86
ORD06771;2024-04-19 07:19:06;6531444;2149;75733;5;Innsbruck;2018-11-21;One Way Model 22;1303.66
ORD06772;2018-03-01 12:18:43;53975;7859;93763;7;Oslo;2016-05-16;Smith Model 41;1536.41
ORD06772;2018-03-01 12:18:43;53975;7859;26371;7;Oslo;2016-05-16;Atomic Model 49;862.78
ORD06772;2018-03-01 12:18:43;53975;7859;13748;6;Oslo;2016-05-16;Giro Model 33;679.8
ORD06773;2019-04-06 04:36:19;104468;4346;33483;8;Zurich;2017-04-03;Nordica Model 7;1414.99
ORD06774;2021-05-03 05:37:54;6190179;7859;64384;8;Oslo;2016-05-16;Kaestle Model 49;2015.66
ORD06774;2021-05-03 05:37:54;6190179;7859;20729;2;Oslo;2016-05-16;Head Model 2;983.83
ORD06774;2021-05-03 05:37:54;6190179;7859;13748;7;Oslo;2016-05-16;Giro Model 33;679.8
ORD06774;2021-05-03 05:37:54;6190179;7859;54262;2;Oslo;2016-05-16;Leki Model 33;908.2
ORD06774;2021-05-03 05:37:54;6190179;7859;64045;7;Oslo;2016-05-16;Rossignol Model 33;1365.36
ORD06774;2021-05-03 05:37:54;6190179;7859;22688;2;Oslo;2016-05-16;Smith Model 38;1051.67
ORD06775;2016-05-11 04:33:45;511852;4950;36309;2;Denver;2015-07-09;Burton Model 32;1389.05
ORD06775;2016-05-11 04:33:45;511852;4950;80313;9;Denver;2015-07-09;Kaestle Model 6;2213.06
ORD06775;2016-05-11 04:33:45;511852;4950;12693;6;Denver;2015-07-09;Nordica Model 28;4214.69
ORD06775;2016-05-11 04:33:45;511852;4950;75318;10;Denver;2015-07-09;One Way Model 2;1568.41
ORD06775;2016-05-11 04:33:45;511852;4950;43827;9;Denver;2015-07-09;Giro Model 13;615.47
ORD06775;2016-05-11 04:33:45;511852;4950;83969;8;Denver;2015-07-09;One Way Model 9;523.95
ORD06776;2018-02-10 20:11:21;54005;4950;45222;5;Denver;2015-07-09;Stoeckli Model 24;3663.69
ORD06777;2020-12-11 02:00:59;934643;7859;69150;7;Oslo;2016-05-16;One Way Model 47;1427.58
ORD06777;2020-12-11 02:00:59;934643;7859;32399;8;Oslo;2016-05-16;One Way Model 8;1773.84
ORD06777;2020-12-11 02:00:59;934643;7859;80313;7;Oslo;2016-05-16;Kaestle Model 6;2213.06
ORD06777;2020-12-11 02:00:59;934643;7859;99789;7;Oslo;2016-05-16;Leki Model 40;1766.8
ORD06777;2020-12-11 02:00:59;934643;7859;76803;1;Oslo;2016-05-16;Leki Model 3;1789.91
ORD06778;2020-02-10 06:49:13;194858;4346;99789;2;Zurich;2017-04-03;Leki Model 40;1766.8
ORD06779;2020-12-01 10:00:54;293006;7859;60015;2;Oslo;2016-05-16;Outdoor Research Model 39;1213.06
ORD06779;2020-12-01 10:00:54;293006;7859;11802;3;Oslo;2016-05-16;Atomic Model 28;1602.82
ORD06779;2020-12-01 10:00:54;293006;7859;29830;1;Oslo;2016-05-16;POC Model 22;865.98
ORD06780;2024-04-16 15:16:10;6530319;2149;12693;9;Innsbruck;2018-11-21;Nordica Model 28;4214.69
ORD06780;2024-04-16 15:16:10;6530319;2149;97054;2;Innsbruck;2018-11-21;Salomon Model 26;1101.68
ORD06780;2024-04-16 15:16:10;6530319;2149;35658;9;Innsbruck;2018-11-21;Hestra Model 42;570.0
ORD06780;2024-04-16 15:16:10;6530319;2149;58984;3;Innsbruck;2018-11-21;Hestra Model 7;1135.1
ORD06781;2016-06-14 21:52:29;194873;4950;11802;1;Denver;2015-07-09;Atomic Model 28;1602.82
ORD06781;2016-06-14 21:52:29;194873;4950;86213;3;Denver;2015-07-09;Outdoor Research Model 8;1446.71
ORD06782;2023-02-01 08:28:42;6293445;2149;46212;2;Innsbruck;2018-11-21;Burton Model 6;1055.24
ORD06782;2023-02-01 08:28:42;6293445;2149;65680;1;Innsbruck;2018-11-21;Hestra Model 19;1521.06
ORD06782;2023-02-01 08:28:42;6293445;2149;18571;4;Innsbruck;2018-11-21;One Way Model 45;711.39
ORD06782;2023-02-01 08:28:42;6293445;2149;12200;7;Innsbruck;2018-11-21;Head Model 29;2135.68
ORD06783;2015-10-21 19:40:46;54481;4950;16655;7;Denver;2015-07-09;Stoeckli Model 46;4183.17
ORD06783;2015-10-21 19:40:46;54481;4950;64384;9;Denver;2015-07-09;Kaestle Model 49;2015.66
ORD06784;2019-08-17 16:25:24;6292783;4950;42606;5;Denver;2015-07-09;Fischer Model 48;989.81
ORD06784;2019-08-17 16:25:24;6292783;4950;26371;8;Denver;2015-07-09;Atomic Model 49;862.78
ORD06784;2019-08-17 16:25:24;6292783;4950;36309;6;Denver;2015-07-09;Burton Model 32;1389.05
ORD06784;2019-08-17 16:25:24;6292783;4950;16776;2;Denver;2015-07-09;POC Model 13;-98208.9
ORD06784;2019-08-17 16:25:24;6292783;4950;82082;4;Denver;2015-07-09;Smith Model 26;-98731.86
ORD06784;2019-08-17 16:25:24;6292783;4950;18571;1;Denver;2015-07-09;One Way Model 45;711.39
ORD06785;2020-05-20 08:02:27;6293445;7859;50764;4;Oslo;2016-05-16;Nordica Model 48;2123.09
ORD06785;2020-05-20 08:02:27;6293445;7859;28711;4;Oslo;2016-05-16;Nordica Model 29;2712.74
ORD06785;2020-05-20 08:02:27;6293445;7859;90038;7;Oslo;2016-05-16;Hestra Model 18;1923.33
ORD06785;2020-05-20 08:02:27;6293445;7859;18110;2;Oslo;2016-05-16;Giro Model 14;1773.37
ORD06786;2018-09-27 08:22:38;194858;4950;65766;7;Denver;2015-07-09;Leki Model 15;1063.37
ORD06786;2018-09-27 08:22:38;194858;4950;69150;7;Denver;2015-07-09;One Way Model 47;1427.58
ORD06786;2018-09-27 08:22:38;194858;4950;63351;3;Denver;2015-07-09;One Way Model 20;1371.03
ORD06786;2018-09-27 08:22:38;194858;4950;12695;6;Denver;2015-07-09;Kaestle Model 24;1056.32
ORD06786;2018-09-27 08:22:38;194858;4950;93763;3;Denver;2015-07-09;Smith Model 41;1536.41
ORD06786;2018-09-27 08:22:38;194858;4950;54262;4;Denver;2015-07-09;Leki Model 33;908.2
ORD06787;2022-03-24 17:42:10;512471;4346;12695;1;Zurich;2017-04-03;Kaestle Model 24;1056.32
ORD06787;2022-03-24 17:42:10;512471;4346;70713;2;Zurich;2017-04-03;Salomon Model 35;842.83
ORD06787;2022-03-24 17:42:10;512471;4346;54131;6;Zurich;2017-04-03;Smith Model 40;1562.11
ORD06787;2022-03-24 17:42:10;512471;4346;99789;8;Zurich;2017-04-03;Leki Model 40;1766.8
ORD06787;2022-03-24 17:42:10;512471;4346;29830;4;Zurich;2017-04-03;POC Model 22;865.98
ORD06788;2019-02-05 22:28:46;6530104;2149;45920;2;Innsbruck;2018-11-21;POC Model 36;773.35
ORD06788;2019-02-05 22:28:46;6530104;2149;65766;6;Innsbruck;2018-11-21;Leki Model 15;1063.37
ORD06788;2019-02-05 22:28:46;6530104;2149;20965;6;Innsbruck;2018-11-21;One Way Model 27;1341.87
ORD06788;2019-02-05 22:28:46;6530104;2149;64045;8;Innsbruck;2018-11-21;Rossignol Model 33;1365.36
ORD06788;2019-02-05 22:28:46;6530104;2149;46212;10;Innsbruck;2018-11-21;Burton Model 6;1055.24
ORD06788;2019-02-05 22:28:46;6530104;2149;18571;4;Innsbruck;2018-11-21;One Way Model 45;711.39
ORD06789;2022-01-24 08:24:37;934643;4346;65766;1;Zurich;2017-04-03;Leki Model 15;1063.37
ORD06789;2022-01-24 08:24:37;934643;4346;32399;5;Zurich;2017-04-03;One Way Model 8;1773.84
ORD06789;2022-01-24 08:24:37;934643;4346;86820;5;Zurich;2017-04-03;Leki Model 39;1168.75
ORD06790;2017-10-22 21:47:17;6190687;4346;64045;9;Zurich;2017-04-03;Rossignol Model 33;1365.36
ORD06790;2017-10-22 21:47:17;6190687;4346;54262;2;Zurich;2017-04-03;Leki Model 33;908.2
ORD06790;2017-10-22 21:47:17;6190687;4346;46212;4;Zurich;2017-04-03;Burton Model 6;1055.24
ORD06790;2017-10-22 21:47:17;6190687;4346;13561;6;Zurich;2017-04-03;Giro Model 39;1476.62
ORD06790;2017-10-22 21:47:17;6190687;4346;13561;5;Zurich;2017-04-03;Giro Model 39;1476.62
ORD06791;2017-04-01 03:24:04;6293445;4950;88069;1;Denver;2015-07-09;Atomic Model 48;3211.28
ORD06791;2017-04-01 03:24:04;6293445;4950;43159;4;Denver;2015-07-09;Giro Model 35;1685.26
ORD06791;2017-04-01 03:24:04;6293445;4950;26371;3;Denver;2015-07-09;Atomic Model 49;862.78
ORD06791;2017-04-01 03:24:04;6293445;4950;88069;1;Denver;2015-07-09;Atomic Model 48;3211.28
ORD06791;2017-04-01 03:24:04;6293445;4950;90356;6;Denver;2015-07-09;Burton Model 23;1406.63
ORD06792;2019-08-09 07:22:11;6531444;2149;42745;5;Innsbruck;2018-11-21;Atomic Model 31;-98233.68
ORD06792;2019-08-09 07:22:11;6531444;2149;69735;4;Innsbruck;2018-11-21;Burton Model 44;1907.83
ORD06792;2019-08-09 07:22:11;6531444;2149;50764;8;Innsbruck;2018-11-21;Nordica Model 48;2123.09
ORD06793;2017-10-19 22:37:22;293006;4346;76803;6;Zurich;2017-04-03;Leki Model 3;1789.91
ORD06793;2017-10-19 22:37:22;293006;4346;62921;9;Zurich;2017-04-03;Salomon Model 22;1386.25
ORD06794;2018-01-23 15:49:58;512182;7859;60015;3;Oslo;2016-05-16;Outdoor Research Model 39;1213.06
ORD06794;2018-01-23 15:49:58;512182;7859;48467;1;Oslo;2016-05-16;Kaestle Model 33;2975.57
ORD06794;2018-01-23 15:49:58;512182;7859;76235;3;Oslo;2016-05-16;Outdoor Research Model 33;613.02
ORD06794;2018-01-23 15:49:58;512182;7859;90038;3;Oslo;2016-05-16;Hestra Model 18;1923.33
ORD06794;2018-01-23 15:49:58;512182;7859;13748;5;Oslo;2016-05-16;Giro Model 33;679.8
ORD06795;2017-08-12 06:46:41;203096;4950;36309;3;Denver;2015-07-09;Burton Model 32;1389.05
ORD06795;2017-08-12 06:46:41;203096;4950;11802;6;Denver;2015-07-09;Atomic Model 28;1602.82
ORD06795;2017-08-12 06:46:41;203096;4950;65680;8;Denver;2015-07-09;Hestra Model 19;1521.06
ORD06795;2017-08-12 06:46:41;203096;4950;36736;3;Denver;2015-07-09;Hestra Model 2;1254.02
ORD06795;2017-08-12 06:46:41;203096;4950;58925;1;Denver;2015-07-09;One Way Model 11;986.52
ORD06795;2017-08-12 06:46:41;203096;4950;50764;6;Denver;2015-07-09;Nordica Model 48;2123.09
ORD06796;2022-01-13 01:29:24;511896;4346;16910;7;Zurich;2017-04-03;Burton Model 14;1240.69
ORD06796;2022-01-13 01:29:24;511896;4346;18571;1;Zurich;2017-04-03;One Way Model 45;711.39
ORD06796;2022-01-13 01:29:24;511896;4346;69735;10;Zurich;2017-04-03;Burton Model 44;1907.83
ORD06796;2022-01-13 01:29:24;511896;4346;50764;6;Zurich;2017-04-03;Nordica Model 48;2123.09
ORD06796;2022-01-13 01:29:24;511896;4346;90356;2;Zurich;2017-04-03;Burton Model 23;1406.63
ORD06797;2020-04-03 23:27:38;501987;2149;58984;9;Innsbruck;2018-11-21;Hestra Model 7;1135.1
ORD06797;2020-04-03 23:27:38;501987;2149;69150;2;Innsbruck;2018-11-21;One Way Model 47;1427.58
ORD06797;2020-04-03 23:27:38;501987;2149;32399;8;Innsbruck;2018-11-21;One Way Model 8;1773.84
ORD06797;2020-04-03 23:27:38;501987;2149;16655;5;Innsbruck;2018-11-21;Stoeckli Model 46;4183.17
ORD06797;2020-04-03 23:27:38;501987;2149;92798;10;Innsbruck;2018-11-21;Burton Model 24;1035.13
ORD06797;2020-04-03 23:27:38;501987;2149;46212;9;Innsbruck;2018-11-21;Burton Model 6;1055.24
ORD06798;2020-08-28 12:48:09;6531444;2149;22688;1;Innsbruck;2018-11-21;Smith Model 38;1051.67
ORD06798;2020-08-28 12:48:09;6531444;2149;58984;10;Innsbruck;2018-11-21;Hestra Model 7;1135.1
ORD06798;2020-08-28 12:48:09;6531444;2149;60015;5;Innsbruck;2018-11-21;Outdoor Research Model 39;1213.06
ORD06798;2020-08-28 12:48:09;6531444;2149;39299;6;Innsbruck;2018-11-21;Stoeckli Model 11;4742.54
ORD06799;2018-05-02 00:04:33;53980;4346;82082;8;Zurich;2017-04-03;Smith Model 26;-98731.86
ORD06799;2018-05-02 00:04:33;53980;4346;62921;7;Zurich;2017-04-03;Salomon Model 22;1386.25
ORD06800;2023-05-19 22:49:45;53980;2149;62921;7;Innsbruck;2018-11-21;Salomon Model 22;1386.25
ORD06800;2023-05-19 22:49:45;53980;2149;11802;1;Innsbruck;2018-11-21;Atomic Model 28;1602.82
ORD06801;2017-07-16 05:57:29;54609;4346;58925;8;Zurich;2017-04-03;One Way Model 11;986.52
ORD06801;2017-07-16 05:57:29;54609;4346;63351;9;Zurich;2017-04-03;One Way Model 20;1371.03
ORD06801;2017-07-16 05:57:29;54609;4346;32299;7;Zurich;2017-04-03;Smith Model 2;1436.53
ORD06801;2017-07-16 05:57:29;54609;4346;14499;1;Zurich;2017-04-03;Smith Model 24;1106.76
ORD06801;2017-07-16 05:57:29;54609;4346;63351;1;Zurich;2017-04-03;One Way Model 20;1371.03
ORD06801;2017-07-16 05:57:29;54609;4346;12869;8;Zurich;2017-04-03;Fischer Model 35;1477.94
ORD06802;2022-06-07 17:44:30;104537;2149;35658;6;Innsbruck;2018-11-21;Hestra Model 42;570.0
ORD06802;2022-06-07 17:44:30;104537;2149;18571;5;Innsbruck;2018-11-21;One Way Model 45;711.39
ORD06802;2022-06-07 17:44:30;104537;2149;69735;3;Innsbruck;2018-11-21;Burton Model 44;1907.83
ORD06802;2022-06-07 17:44:30;104537;2149;44766;5;Innsbruck;2018-11-21;One Way Model 32;1278.19
ORD06803;2023-07-11 12:48:42;202762;2149;13748;10;Innsbruck;2018-11-21;Giro Model 33;679.8
ORD06803;2023-07-11 12:48:42;202762;2149;48467;10;Innsbruck;2018-11-21;Kaestle Model 33;2975.57
ORD06803;2023-07-11 12:48:42;202762;2149;16910;2;Innsbruck;2018-11-21;Burton Model 14;1240.69
ORD06804;2020-04-20 21:23:11;422278;4346;16655;5;Zurich;2017-04-03;Stoeckli Model 46;4183.17
ORD06804;2020-04-20 21:23:11;422278;4346;13748;7;Zurich;2017-04-03;Giro Model 33;679.8
ORD06804;2020-04-20 21:23:11;422278;4346;86213;5;Zurich;2017-04-03;Outdoor Research Model 8;1446.71
ORD06804;2020-04-20 21:23:11;422278;4346;60015;8;Zurich;2017-04-03;Outdoor Research Model 39;1213.06
ORD06804;2020-04-20 21:23:11;422278;4346;39299;8;Zurich;2017-04-03;Stoeckli Model 11;4742.54
ORD06805;2023-03-13 07:26:31;501987;4346;32399;4;Zurich;2017-04-03;One Way Model 8;1773.84
ORD06805;2023-03-13 07:26:31;501987;4346;62921;2;Zurich;2017-04-03;Salomon Model 22;1386.25
ORD06805;2023-03-13 07:26:31;501987;4346;69150;2;Zurich;2017-04-03;One Way Model 47;1427.58
ORD06806;2022-03-05 11:33:52;930024;4346;86820;2;Zurich;2017-04-03;Leki Model 39;1168.75
ORD06806;2022-03-05 11:33:52;930024;4346;90356;5;Zurich;2017-04-03;Burton Model 23;1406.63
ORD06806;2022-03-05 11:33:52;930024;4346;70713;10;Zurich;2017-04-03;Salomon Model 35;842.83
ORD06806;2022-03-05 11:33:52;930024;4346;45222;8;Zurich;2017-04-03;Stoeckli Model 24;3663.69
ORD06806;2022-03-05 11:33:52;930024;4346;16655;5;Zurich;2017-04-03;Stoeckli Model 46;4183.17
ORD06806;2022-03-05 11:33:52;930024;4346;43159;1;Zurich;2017-04-03;Giro Model 35;1685.26
ORD06807;2017-12-21 23:30:47;194873;4346;22688;10;Zurich;2017-04-03;Smith Model 38;1051.67
ORD06807;2017-12-21 23:30:47;194873;4346;13748;10;Zurich;2017-04-03;Giro Model 33;679.8
ORD06807;2017-12-21 23:30:47;194873;4346;86820;7;Zurich;2017-04-03;Leki Model 39;1168.75
ORD06808;2019-04-25 10:56:48;54371;4950;43827;1;Denver;2015-07-09;Giro Model 13;615.47
ORD06808;2019-04-25 10:56:48;54371;4950;50764;7;Denver;2015-07-09;Nordica Model 48;2123.09
ORD06809;2022-07-27 17:52:35;104539;4346;44766;7;Zurich;2017-04-03;One Way Model 32;1278.19
ORD06809;2022-07-27 17:52:35;104539;4346;97054;3;Zurich;2017-04-03;Salomon Model 26;1101.68
ORD06809;2022-07-27 17:52:35;104539;4346;92798;6;Zurich;2017-04-03;Burton Model 24;1035.13
ORD06809;2022-07-27 17:52:35;104539;4346;54262;3;Zurich;2017-04-03;Leki Model 33;908.2
ORD06810;2018-07-30 03:11:56;104539;4950;39299;3;Denver;2015-07-09;Stoeckli Model 11;4742.54
ORD06810;2018-07-30 03:11:56;104539;4950;12869;9;Denver;2015-07-09;Fischer Model 35;1477.94
ORD06811;2019-02-22 17:52:06;202762;4346;97054;7;Zurich;2017-04-03;Salomon Model 26;1101.68
ORD06812;2024-07-05 16:50:17;53980;2149;32299;4;Innsbruck;2018-11-21;Smith Model 2;1436.53
ORD06812;2024-07-05 16:50:17;53980;2149;92798;8;Innsbruck;2018-11-21;Burton Model 24;1035.13
ORD06812;2024-07-05 16:50:17;53980;2149;76235;6;Innsbruck;2018-11-21;Outdoor Research Model 33;613.02
ORD06813;2016-09-25 20:15:16;512408;7859;32299;9;Oslo;2016-05-16;Smith Model 2;1436.53
ORD06813;2016-09-25 20:15:16;512408;7859;13561;9;Oslo;2016-05-16;Giro Model 39;1476.62
ORD06813;2016-09-25 20:15:16;512408;7859;75318;5;Oslo;2016-05-16;One Way Model 2;1568.41
ORD06813;2016-09-25 20:15:16;512408;7859;65680;5;Oslo;2016-05-16;Hestra Model 19;1521.06
ORD06814;2020-05-15 00:38:52;6291053;7859;64384;7;Oslo;2016-05-16;Kaestle Model 49;2015.66
ORD06815;2019-02-12 21:47:32;291459;4950;92798;5;Denver;2015-07-09;Burton Model 24;1035.13
ORD06816;2017-09-25 06:56:07;194858;7859;42606;1;Oslo;2016-05-16;Fischer Model 48;989.81
ORD06816;2017-09-25 06:56:07;194858;7859;58925;8;Oslo;2016-05-16;One Way Model 11;986.52
ORD06816;2017-09-25 06:56:07;194858;7859;20729;6;Oslo;2016-05-16;Head Model 2;983.83
ORD06817;2018-10-25 16:32:01;30488;7859;75318;10;Oslo;2016-05-16;One Way Model 2;1568.41
ORD06818;2016-09-15 09:55:43;512408;4950;36736;6;Denver;2015-07-09;Hestra Model 2;1254.02
ORD06818;2016-09-15 09:55:43;512408;4950;32299;5;Denver;2015-07-09;Smith Model 2;1436.53
ORD06818;2016-09-15 09:55:43;512408;4950;60993;10;Denver;2015-07-09;Fischer Model 25;1417.27
ORD06818;2016-09-15 09:55:43;512408;4950;22688;1;Denver;2015-07-09;Smith Model 38;1051.67
ORD06818;2016-09-15 09:55:43;512408;4950;20729;6;Denver;2015-07-09;Head Model 2;983.83
ORD06818;2016-09-15 09:55:43;512408;4950;90038;2;Denver;2015-07-09;Hestra Model 18;1923.33
ORD06819;2021-08-08 06:14:44;512408;4346;48467;4;Zurich;2017-04-03;Kaestle Model 33;2975.57
ORD06819;2021-08-08 06:14:44;512408;4346;86213;9;Zurich;2017-04-03;Outdoor Research Model 8;1446.71
ORD06819;2021-08-08 06:14:44;512408;4346;80313;3;Zurich;2017-04-03;Kaestle Model 6;2213.06
ORD06819;2021-08-08 06:14:44;512408;4346;60015;6;Zurich;2017-04-03;Outdoor Research Model 39;1213.06
ORD06819;2021-08-08 06:14:44;512408;4346;65680;1;Zurich;2017-04-03;Hestra Model 19;1521.06
ORD06819;2021-08-08 06:14:44;512408;4346;35658;6;Zurich;2017-04-03;Hestra Model 42;570.0
ORD06820;2022-01-01 05:38:05;501987;2149;43159;6;Innsbruck;2018-11-21;Giro Model 35;1685.26
ORD06820;2022-01-01 05:38:05;501987;2149;93104;9;Innsbruck;2018-11-21;Nordica Model 12;1417.48
ORD06820;2022-01-01 05:38:05;501987;2149;19692;1;Innsbruck;2018-11-21;One Way Model 18;1662.7
ORD06820;2022-01-01 05:38:05;501987;2149;65766;9;Innsbruck;2018-11-21;Leki Model 15;1063.37
ORD06821;2021-08-08 10:04:34;561255;2149;20965;9;Innsbruck;2018-11-21;One Way Model 27;1341.87
ORD06821;2021-08-08 10:04:34;561255;2149;46631;2;Innsbruck;2018-11-21;POC Model 32;1506.72
ORD06821;2021-08-08 10:04:34;561255;2149;69150;6;Innsbruck;2018-11-21;One Way Model 47;1427.58
ORD06822;2017-02-20 19:17:23;30488;7859;50764;10;Oslo;2016-05-16;Nordica Model 48;2123.09
ORD06822;2017-02-20 19:17:23;30488;7859;86820;6;Oslo;2016-05-16;Leki Model 39;1168.75
ORD06822;2017-02-20 19:17:23;30488;7859;54262;4;Oslo;2016-05-16;Leki Model 33;908.2
ORD06822;2017-02-20 19:17:23;30488;7859;54131;4;Oslo;2016-05-16;Smith Model 40;1562.11
ORD06822;2017-02-20 19:17:23;30488;7859;45222;8;Oslo;2016-05-16;Stoeckli Model 24;3663.69
ORD06822;2017-02-20 19:17:23;30488;7859;12693;3;Oslo;2016-05-16;Nordica Model 28;4214.69
ORD06823;2021-02-02 15:31:14;350095;4346;76557;1;Zurich;2017-04-03;One Way Model 6;811.91
ORD06823;2021-02-02 15:31:14;350095;4346;69735;5;Zurich;2017-04-03;Burton Model 44;1907.83
ORD06823;2021-02-02 15:31:14;350095;4346;22688;5;Zurich;2017-04-03;Smith Model 38;1051.67
